type;name;description;duration;title;ects;price;url;date_init
diploma_de_posgrado;Diploma de Posgrado de Gestión y Solución de Conflictos Familiares y Educativos;El Posgrado en Conflictos Familiares y Educativos ofrece, a los que quieren dedicarse y/o especializarse en estas áreas de solución de conflictos, alternativas a la judicial, los conocimientos y las competencias necesarias para ello.;;Gestión y Solución de Conflictos Familiares y Educativos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/cooperacion/analisis-resolucion-mediacion-conflictos-familiares-educativos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Gestión y Solución de Conflictos Sociales, Políticos, Comunitarios y Organizacionales;El Posgrado en Conflictos Sociales, Políticos, Comunitarios y Organizacionales, ofrece a los que quieran dedicarse y/o especializarse en las áreas de solución de conflictos, alternativas a la judicial, los conocimientos necesarios y las competencias básicas para ello.;;Gestión y Solución de Conflictos Sociales, Políticos, Comunitarios y Organizacionales;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/analisis-resolucion-mediacion-conflictos-sociales-politicos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Armed Conflicts (UOC, UNITAR);¿Por qué escoger la UOC?;;Armed Conflicts (UOC, UNITAR);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/cooperacion/armed-conflicts/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Compliance;El posgrado de Compliance tiene un enfoque multidisciplinar que combina contenidos, conocimientos, capacidades y habilidades dirigidos a la creación, la implementación, el seguimiento y el desarrollo de programas de cumplimiento normativo.;;Compliance;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/compliance/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Crisis Management and Strategic Planning (UOC, UNITAR);¿Por qué escoger la UOC?;;Crisis Management and Strategic Planning (UOC, UNITAR);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/cooperacion/armed-conflicts-crisis-management/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Derecho Fiscal y Laboral de la Empresa;El posgrado de Derecho fiscal y laboral de la empresa aborda dos ámbitos fundamentales en el asesoramiento jurídico de las actividades empresariales. Por una parte los aspectos fiscales, que se estudian durante el primer trimestre, y por otra parte las cuestiones de carácter laboral y de seguridad social, que se trabajan en el segundo semestre.;;Derecho Fiscal y Laboral de la Empresa;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/derecho-fiscal-laboral-empresa/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Derecho Internacional Humanitario y Justícia Penal Internacional (UOC, Cruz Roja);"El itinerario formativo del posgrado de Derecho Internacional Humanitario y Justicia Penal Internacional (UOC, Cruz Roja) se compone de dos bloques de asignaturas; cuatro generales y cuatro de especialidad. Las asignaturas generales introducen al estudiante en los fundamentos básicos de los derechos humanos y su aplicación en tiempos de conflicto armado. En el segundo bloque de especialidad se analiza propiamente el sistema de protección que establece el derecho internacional humanitario para proteger a las víctimas de los conflictos armados.";;Derecho Internacional Humanitario y Justícia Penal Internacional (UOC, Cruz Roja);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/derechos-humanos-internacional-humanitario/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Diplomatic Practice (UOC, UNITAR);¿Por qué escoger la UOC?;;Diplomatic Practice (UOC, UNITAR);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/diplomatic-practice/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Gestión y Solución de Conflictos Familiares y Educativos;El Posgrado en Conflictos Familiares y Educativos ofrece, a los que quieren dedicarse y/o especializarse en estas áreas de solución de conflictos, alternativas a la judicial, los conocimientos y las competencias necesarias para ello.;;Gestión y Solución de Conflictos Familiares y Educativos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/cooperacion/analisis-resolucion-mediacion-conflictos-familiares-educativos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Gestión y Solución de Conflictos Sociales, Políticos, Comunitarios y Organizacionales;El Posgrado en Conflictos Sociales, Políticos, Comunitarios y Organizacionales, ofrece a los que quieran dedicarse y/o especializarse en las áreas de solución de conflictos, alternativas a la judicial, los conocimientos necesarios y las competencias básicas para ello.;;Gestión y Solución de Conflictos Sociales, Políticos, Comunitarios y Organizacionales;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/analisis-resolucion-mediacion-conflictos-sociales-politicos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Protección de Datos;Los datos de carácter personal constituyen la materia prima de la sociedad de la información y el conocimiento, a la vez que son uno de los principales activos de empresas y Administración pública. Las normas que regulan este ámbito forman un entramado cada vez más complejo. El posgrado de Protección de Datos tiene como objetivo que los estudiantes conozcan y profundicen en este marco normativo, especialmente el Reglamento 2016/679, de 27 de abril de 2016, conocido como el Reglamento general de protección de datos (RGPD) y la Ley orgánica 3/2018, de 5 de diciembre, de protección de datos personales y garantía de los derechos digitales (LOPDGDD).El posgrado en Protección de datos está integrado por dos cursos de especialización y un trabajo final de posgrado, la primera especialización dedicado a la protección de datos y el comercio electrónico y la segunda especialización, a la protección de datos en los nuevos contextos de tratamiento de la información.;;Protección de Datos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/proteccion-datos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Sistema Tributario;El posgrado de Sistema tributario proporciona un conocimiento avanzado, completo y sistemático de los aspectos tanto sustantivos como procedimentales de la fiscalidad, desde una perspectiva eminentemente práctica y especializada, poniendo énfasis en el uso de las tecnologías de la información y la comunicación en las relaciones de las administraciones tributarias y los contribuyentes.;;Sistema Tributario;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/sistema-tributario/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de World Studies (UOC, UNITAR);¿Por qué escoger la UOC?;;World Studies (UOC, UNITAR);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/world-studies/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Diseño de Espacios Inteligentes (interuniversitario: UOC, ELISAVA);El posgrado en Diseño de Espacios Inteligentes te permitirá crear proyectos arquitectónicos de espacios e interiorismo ecoeficientes, saludables y conectados.;;Diseño de Espacios Inteligentes (interuniversitario: UOC, ELISAVA);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/gestion-ciudad-urbanismo/diseno-espacios-inteligentes/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Diseño de Experiencia de Usuario;¿Por qué escoger la UOC?;;Diseño de Experiencia de Usuario;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/diseño-creacion-multimedia/diseno-experiencia-usuario/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Desarrollo de Aplicaciones Educativas;El posgrado de Desarrollo de Aplicaciones Educativas de la UOC proporciona las herramientas y los conocimientos para entender las necesidades educativas y crear las aplicaciones necesarias para cubrirlas en un marco intuitivo y apto para personas no experimentadas.;;Desarrollo de Aplicaciones Educativas;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/psicologia-ciencias-educacion/desarrollo-aplicaciones-educativas/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Dirección y Gestión del E-learning;La incorporación de sistemas y modelos de e-learning en las organizaciones es, en muchos casos, la clave para la adaptación al cambio que representa el uso de la tecnología en el ámbito de la formación.;;Dirección y Gestión del E-learning;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/e-learning-educacion-tic/e-learning-direccion-gestion/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Diseño Tecno-pedagógico de Programas, Entornos y Recursos;El diseño tecnopedagógico es un elemento clave en la calidad de los programas formativos que tienen en el uso de la tecnología un componente importante. Diseñar un proceso de aprendizaje que sea significativo y que aproveche las potencialidades de un determinado entorno, saber usar la tecnología más apropiada en cada caso e identificar cómo puede un recurso ayudar más y mejor en el aprendizaje de un estudiante se han convertido en el núcleo a partir del cual podemos hablar de éxito o de fracaso de la mayoría de las iniciativas de formación.;;Diseño Tecno-pedagógico de Programas, Entornos y Recursos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/e-learning-educacion-tic/diseño-tecno-pedagogico/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Docencia en Línea;El uso de las TIC en la docencia cada vez gana más presencia. Con el paso del tiempo, el profesorado que incorpora a su actividad docente herramientas tecnológicas y entornos virtuales de aprendizaje es más numeroso, especialmente desde que el espacio europeo de enseñanza superior (EEES) ha promovido diferentes cambios metodológicos en varios sentidos.;;Docencia en Línea;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/e-learning-educacion-tic/docencia-universitaria-linea/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Investigación en E-learning;La investigación en enseñanza virtual (e-learning) se orienta a generar conocimiento que permita la mejora de los procesos de enseñanza y aprendizaje, tanto en los aspectos pedagógico y de la organización y gestión educativa, como en el ámbito de los recursos tecnológicos de soporte al aprendizaje.;;Investigación en E-learning;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/e-learning-educacion-tic/e-learning-investigacion/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Análisis de Negocio (Business Analytics);La inteligencia de negocio y el análisis de datos, bajo diferentes nombres (business intelligence, business analytics, data science, big data), es actualmente la mayor área de demanda de profesionales cualificados, la mayor fuente de inversión de las empresas en sistemas de información y la mayor causa de creación de negocios de productos y servicios en todo el mundo.;;Análisis de Negocio (Business Analytics);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/analisis-negocio/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Big Data y Gestión de Datos;La inteligencia de negocio y el análisis de datos, bajo diferentes nombres (business intelligence, business analytics, data science, big data), es actualmente la mayor área de demanda de profesionales cualificados, la mayor fuente de inversión de las empresas en sistemas de información y la mayor causa de creación de negocios de productos y servicios en todo el mundo.;;Big Data y Gestión de Datos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/big-data-gestion-datos/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Dirección contable;En un contexto económico complejo como el actual, una gestión económica y financiera eficiente se configura como un aspecto crítico para garantizar una posición competitiva de la empresa.;;Dirección contable;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/direccion-contable/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Dirección de Marketing y Ventas;El mundo del marketing es dinámico y cada vez más complejo y turbulento. Por un lado, los consumidores están mejor informados, son más exigentes, aprecian las actuaciones respetuosas con el medioambiente, y muestran unas preferencias y comportamientos que cambian rápidamente en el tiempo. Por otro lado, el entorno es cada vez más global y la competencia más intensa.;;Dirección de Marketing y Ventas;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/direccion-marketing-ventas/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Dirección y Gestión de la Calidad;El posgrado de Dirección y Gestión de la Calidad facilita el desarrollo de competencias para ejercer las funciones propias de la planificación y la dirección de la calidad en la empresa y para obtener una visión integrada de la calidad y la excelencia en la organización.;;Dirección y Gestión de la Calidad;30;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/direccion-gestion-calidad/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Gestión Estratégica del Talento;La direcció y la gestión del capital humano es un elemento fundamental en la gestión empresarial y de las organizaciones, puesto que las personas dotadas de capacidad de creación e innovación son el recurso más valioso para cualquier organización.;;Gestión Estratégica del Talento;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/gestion-estrategica-talento/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Gestión de Recursos Humanos y Relaciones Laborales;La sociedad de la información y el conocimiento genera actualmente un amplio proceso de transformación de la actividad de las organizaciones. Tomando como marco de referencia los cambios del mercado laboral y las transformaciones organizativas, este posgrado quiere dotar de competencias para la gestión de los recursos humanos y las relaciones laborales desde una orientación interdisciplinaria.;;Gestión de Recursos Humanos y Relaciones Laborales;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/gestion-recursos-humanos-relaciones-laborales/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Inteligencia de Negocio y Análisis de Datos;La inteligencia de negocio y el análisis de datos, bajo diferentes nombres (business intelligence, business analytics, data science, big data), es actualmente la mayor área de demanda de profesionales cualificados, la mayor fuente de inversión de las empresas en sistemas de información y la mayor causa de creación de negocios de productos y servicios en todo el mundo.;;Inteligencia de Negocio y Análisis de Datos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/inteligencia-negocio-analisis-datos/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Marketing y Comunicación de los Destinos Turísticos (OMT, UOC);La actividad turística en la actual sociedad del conocimiento y la información está sujeta a cambios profundos y complejos que obliga a un proceso sistemático de mejora continua en la adopción e implementación de las políticas y estrategias aplicables a la actividad turística.;;Marketing y Comunicación de los Destinos Turísticos (OMT, UOC);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/marketing-comunicacion-destinos-turisticos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Planificación y Gestión de los Destinos Turísticos (OMT, UOC);La actividad turística en la actual sociedad del conocimiento y la información está sujeta a cambios profundos y complejos que obliga a un proceso sistemático de mejora continua en la adopción e implementación de las políticas y estrategias aplicables a la actividad turística.;;Planificación y Gestión de los Destinos Turísticos (OMT, UOC);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/planificacion-gestion-destinaciones-turisticas/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Programa Avanzado en Desarrollo Directivo (PADD);El programa avanzado de Desarrollo directivo (PADD) proporciona los conocimientos y los contenidos necesarios para desarrollar las capacidades, las actitudes y los valores propios de la actividad directiva en las organizaciones modernas.;;Programa Avanzado en Desarrollo Directivo (PADD);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/padd-programa-avanzado-desarrollo-directivo/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Sistema Tributario;El posgrado de Sistema tributario proporciona un conocimiento avanzado, completo y sistemático de los aspectos tanto sustantivos como procedimentales de la fiscalidad, desde una perspectiva eminentemente práctica y especializada, poniendo énfasis en el uso de las tecnologías de la información y la comunicación en las relaciones de las administraciones tributarias y los contribuyentes.;;Sistema Tributario;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/derecho-ciencias-politicas/sistema-tributario/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Programa Avanzado en Desarrollo Directivo (PADD);El programa avanzado de Desarrollo directivo (PADD) proporciona los conocimientos y los contenidos necesarios para desarrollar las capacidades, las actitudes y los valores propios de la actividad directiva en las organizaciones modernas.;;Programa Avanzado en Desarrollo Directivo (PADD);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/padd-programa-avanzado-desarrollo-directivo/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Análisis de Negocio (Business Analytics);La inteligencia de negocio y el análisis de datos, bajo diferentes nombres (business intelligence, business analytics, data science, big data), es actualmente la mayor área de demanda de profesionales cualificados, la mayor fuente de inversión de las empresas en sistemas de información y la mayor causa de creación de negocios de productos y servicios en todo el mundo.;;Análisis de Negocio (Business Analytics);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/analisis-negocio/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Big Data y Gestión de Datos;La inteligencia de negocio y el análisis de datos, bajo diferentes nombres (business intelligence, business analytics, data science, big data), es actualmente la mayor área de demanda de profesionales cualificados, la mayor fuente de inversión de las empresas en sistemas de información y la mayor causa de creación de negocios de productos y servicios en todo el mundo.;;Big Data y Gestión de Datos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/big-data-gestion-datos/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Ciberseguridad en Redes y Sistemas;Internet se ha convertido en un medio de información básico tanto para nuestras vidas personales como profesionales. Por la red circulan grandes volúmenes de datos privados y confidenciales (datos financieros, médicos, industriales, etc.) vulnerables a todo tipos de ataques. Las medidas de seguridad son imprescindibles para proteger los sistemas de usos indebidos y abusivos, y los habilita para ofrecer unos servicios robustos y de calidad.;;Ciberseguridad en Redes y Sistemas;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/informatica-multimedia-telecomunicacion/ciberseguridad-redes-sistemas/presentacion;15 septiembre 2021
diploma_de_posgrado;Diploma de Posgrado de Desarrollo de Videojuegos;El Posgrado en Desarrollo de Videojuegos está orientado a formar desarrolladores de videojuegos (Video Game Programmers y Lead Programmers), perfiles muy demandados actualmente en la industria de la creación de videojuegos.;;Desarrollo de Videojuegos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/informatica-multimedia-telecomunicacion/desarrollo-videojuegos/presentacion;15 septiembre 2021
diploma_de_posgrado;Diploma de Posgrado de Desarrollo e Integración de Sistemas Ciber-físicos (interuniversitario: UOC, ESUPT);El posgrado de Desarrollo e Integración de Sistemas Ciberfísicos es un programa de ámbito tecnológico y de carácter profesionalizador, diseñado para proporcionar una formación exhaustiva y práctica, orientada a profesionales y directivos del ámbito de la industria que quieran actualizar sus conocimientos en el marco de la Industria 4.0, a partir del estudio de casos reales de empresas del sector.;;Desarrollo e Integración de Sistemas Ciber-físicos (interuniversitario: UOC, ESUPT);30;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/informatica-multimedia-telecomunicacion/desarrollo-integracion-sistemas-ciber-fisicos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Diseño de Experiencia de Usuario;¿Por qué escoger la UOC?;;Diseño de Experiencia de Usuario;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/diseño-creacion-multimedia/diseno-experiencia-usuario/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Diseño y Programación para la Web;El  posgrado de Diseño y Programación  para la web es un posgrado práctico orientado a profesionales del desarrollo de aplicaciones que quieran aprender a desarrollar aplicaciones web sofisticadas de forma ágil y eficaz .Por tanto asume que sus estudiantes tienen conocimientos de programación;;Diseño y Programación para la Web;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/informatica-multimedia-telecomunicacion/desarrollo-aplicaciones-web/presentacion;17 febrero 2021
diploma_de_posgrado;Diploma de Posgrado de Fabricación Inteligente y Transformación Digital de la Empresa (interuniversitari: UOC, ESUPT);El posgrado de Fabricación Inteligente y Transformación Digital de la Empresa te prepara para afrontar los retos que plantea el nuevo modelo industrial, que conocemos como Industria 4.0, tanto en lo relativo al diseño como a la gestión, en el ámbito de la empresa industrial.;;Fabricación Inteligente y Transformación Digital de la Empresa (interuniversitari: UOC, ESUPT);30;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/informatica-multimedia-telecomunicacion/fabricacion-inteligente-transformacion-digital-empresa/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Gestión de la Ciberseguridad y Privacidad;Internet se ha convertido en un medio de información básico tanto para nuestras vidas personales como profesionales. Por la red circulan grandes volúmenes de datos privados y confidenciales (datos financieros, médicos, industriales, etc.) vulnerables a todo tipos de ataques. Las medidas de seguridad son imprescindibles para proteger los sistemas de usos indebidos y abusivos, y los habilita para ofrecer unos servicios robustos y de calidad.;;Gestión de la Ciberseguridad y Privacidad;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/informatica-multimedia-telecomunicacion/gestion-ciberseguridad-privacidad/presentacion;15 septiembre 2021
diploma_de_posgrado;Diploma de Posgrado de IT Project Management;El posgrado de IT project management, o Gestión de proyectos de TI online, ofrece a partir de la praxis del sector profesional y de la investigación académica, las herramientas, habilidades y conocimientos necesarios para realizar con éxito las funciones de project manager (o jefe de proyecto) en proyectos de tecnologías de la información.;;IT Project Management;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/informatica-multimedia-telecomunicacion/it-management-project/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Inteligencia de Negocio y Análisis de Datos;La inteligencia de negocio y el análisis de datos, bajo diferentes nombres (business intelligence, business analytics, data science, big data), es actualmente la mayor área de demanda de profesionales cualificados, la mayor fuente de inversión de las empresas en sistemas de información y la mayor causa de creación de negocios de productos y servicios en todo el mundo.;;Inteligencia de Negocio y Análisis de Datos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/inteligencia-negocio-analisis-datos/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Aprendizaje de la Lectura y de Sus Dificultades;¿Por qué escoger la UOC?;;Aprendizaje de la Lectura y de Sus Dificultades;35;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/psicologia-ciencias-educacion/aprendizaje-lectura-dificultades/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Desarrollo de Aplicaciones Educativas;El posgrado de Desarrollo de Aplicaciones Educativas de la UOC proporciona las herramientas y los conocimientos para entender las necesidades educativas y crear las aplicaciones necesarias para cubrirlas en un marco intuitivo y apto para personas no experimentadas.;;Desarrollo de Aplicaciones Educativas;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/psicologia-ciencias-educacion/desarrollo-aplicaciones-educativas/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Dificultades y Trastornos del Aprendizaje;El posgrado de  Dificultades y trastornos del aprendizaje  es una especialización del Máster Universitario de Dificultades del Aprendizaje y Tratornos del Lenguaje y se centra en ofrecer una formación especializada sobre las dificultades del aprendizaje más frecuentes en la edad escolar y su intervención psicoeducativa.;;Dificultades y Trastornos del Aprendizaje;33;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/psicologia-ciencias-educacion/dificultades-trastornos-aprendizaje/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Liderazgo y Dirección de Centros Educativos;Este posgrado se orienta a profesionales de la enseñanza interesados en el ejercicio de la función directiva. Aporta nuevas estrategias de uso educativo de las tecnologías y da acceso a contenidos de aprendizaje innovadores y actuales, así como a fuentes de información básicas en éstos ámbitos.Se ofrece íntegramente en modalidad en línea con el modelo educativo de la UOC avalado por la Agencia para la Calidad del Sistema Universitario de Cataluña (AQU) y reconocido internacionalmente.;;Liderazgo y Dirección de Centros Educativos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/psicologia-ciencias-educacion/liderazgo-direccion-centros-educativos/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Trastornos del Desarrollo;El Diploma de postgrado en Trastornos del Desarrollo pertenece al itinerario del Máster Universitario de Dificultades del Aprendizaje y Tratornos del Lenguaje. Se centra en ofrecer una formación especializada sobre los trastornos del desarrollo más frecuentes y su intervención escolar.;;Trastornos del Desarrollo;33;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/psicologia-ciencias-educacion/trastornos-desarrollo/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Trastornos del Habla y del Lenguaje;El posgrado de Trastornos del habla y del lenguaje pertenece al itinerario del Máster Universitario de Dificultades del Aprendizaje y Tratornos del Lenguaje. Se centra en ofrecer una formación especializada sobre los trastornos del habla y del lenguaje más frecuentes en la edad escolar y su intervención.;;Trastornos del Habla y del Lenguaje;33;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/psicologia-ciencias-educacion/trastornos-habla-lenguaje/presentacion;17 marzo 2021
diploma_de_posgrado;Diploma de Posgrado de Marketing y Comunicación de los Destinos Turísticos (OMT, UOC);La actividad turística en la actual sociedad del conocimiento y la información está sujeta a cambios profundos y complejos que obliga a un proceso sistemático de mejora continua en la adopción e implementación de las políticas y estrategias aplicables a la actividad turística.;;Marketing y Comunicación de los Destinos Turísticos (OMT, UOC);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/marketing-comunicacion-destinos-turisticos/presentacion;20 octubre 2021
diploma_de_posgrado;Diploma de Posgrado de Planificación y Gestión de los Destinos Turísticos (OMT, UOC);La actividad turística en la actual sociedad del conocimiento y la información está sujeta a cambios profundos y complejos que obliga a un proceso sistemático de mejora continua en la adopción e implementación de las políticas y estrategias aplicables a la actividad turística.;;Planificación y Gestión de los Destinos Turísticos (OMT, UOC);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/diploma-posgrado/economia-empresa/planificacion-gestion-destinaciones-turisticas/presentacion;20 octubre 2021
especializacion;Especialización de AICLE / CLIL y Enfoque por Tareas mediante Tecnología;La especialización de AICLE / CLIL y el Enfoque por Tareas mediante la Tecnología capacita a los profesionales de la enseñanza de idiomas a aplicar la tecnología a programas de enseñanza AICLE y de enfoque por tareas.;;AICLE / CLIL y Enfoque por Tareas mediante Tecnología;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/aicle-clil-tecnologia-idiomas/presentacion;20 octubre 2021
especializacion;Especialización de Comunicación y Márqueting de Eventos;El programa de posgrado de Comunicación y Márqueting de Eventos propone la especialización en Comunicación y Márqueting en eventos culturales, deportivos y corporativos. Actualmente, los eventos como son los festivales, maratones, ferias y congresos, han sido acciones estratégicas para generar desarrollo, tanto a nivel local como regional incentivado, principalmente, por el sector empresarial y las administraciones públicas.;;Comunicación y Márqueting de Eventos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/artes-humanidades/comunicacion-marqueting-eventos/presentacion;20 octubre 2021
especializacion;Especialización de Diseño Proyectos Culturales (interuniversitario: UOC, UdG);Las buenas ideas deben estar muy bien relacionadas con una estrategia de gestión eficiente para convertirlas en proyectos realizables.;;Diseño Proyectos Culturales (interuniversitario: UOC, UdG);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/artes-humanidades/diseño-proyectos-culturales-especializacion/presentacion;20 octubre 2021
